Date,Open*,High,Low,Close**,Volume,Market Cap
31-Dec-21,0.00003379,0.00003454,0.00003288,0.00003341,934738093,18345763036
30-Dec-21,0.00003367,0.00003436,0.00003297,0.00003378,989363049,18549279007
29-Dec-21,0.00003495,0.00003623,0.0000332,0.00003363,1210252540,18462658538
28-Dec-21,0.00003906,0.00003906,0.00003427,0.00003494,1817436004,19186725256
27-Dec-21,0.00003828,0.00003945,0.00003777,0.00003897,1265319187,21395866527
26-Dec-21,0.00003773,0.00003879,0.00003671,0.00003831,1212604991,21036265565
25-Dec-21,0.00003626,0.00003833,0.00003605,0.00003771,1127932936,20704095048
24-Dec-21,0.00003865,0.00003985,0.00003586,0.00003619,2060282601,19868788403
23-Dec-21,0.00003506,0.0000389,0.00003449,0.00003859,2040585378,21187499774
22-Dec-21,0.00003289,0.00003765,0.00003257,0.00003505,2281163530,19245115958
21-Dec-21,0.00003123,0.00003335,0.00003101,0.00003291,1375249878,18068777573
20-Dec-21,0.00003078,0.00003347,0.00002831,0.0000312,1811009989,17129616417
19-Dec-21,0.00003141,0.00003188,0.00003068,0.00003079,614447517,16906095916
18-Dec-21,0.00003122,0.00003217,0.00003082,0.00003143,709723245,17255843111
17-Dec-21,0.00003271,0.00003313,0.0000303,0.00003122,1162002333,17140694755
16-Dec-21,0.00003383,0.00003461,0.0000327,0.0000328,996204378,18007048709
15-Dec-21,0.00003399,0.00003434,0.00003215,0.00003386,1184733848,18589864799
14-Dec-21,0.00003294,0.00003561,0.00003251,0.000034,1476971270,18669418988
13-Dec-21,0.00003665,0.00003682,0.0000318,0.00003293,1464806802,18082852490
12-Dec-21,0.0000344,0.00003782,0.00003384,0.00003665,1460048877,20121128552
11-Dec-21,0.00003354,0.00003498,0.00003316,0.00003442,940194089,18900184557
10-Dec-21,0.00003473,0.00003611,0.00003341,0.00003357,1033903140,18430328959
9-Dec-21,0.00003693,0.0000373,0.00003423,0.00003472,1123882103,19064824392
8-Dec-21,0.00003631,0.0000376,0.00003569,0.00003692,1257581860,20271688843
7-Dec-21,0.00003685,0.00003876,0.00003583,0.00003631,1844522891,19932162270
6-Dec-21,0.00003619,0.00003757,0.00003283,0.00003693,2321209665,20275974411
5-Dec-21,0.00003642,0.00003814,0.00003441,0.00003622,2307804650,19887113761
4-Dec-21,0.00004052,0.00004052,0.00003014,0.00003652,3873494147,20047271133
3-Dec-21,0.0000422,0.00004479,0.00003959,0.00004041,2740977676,22185182616
2-Dec-21,0.00004417,0.00004421,0.00004129,0.00004215,2042872233,23143586067
1-Dec-21,0.00004733,0.00004869,0.00004364,0.00004422,3482541861,24277197069
30-Nov-21,0.0000453,0.00005398,0.00004349,0.00004745,9568498541,26054609352
29-Nov-21,0.00003915,0.00004555,0.00003852,0.00004551,3667758287,24986763954
28-Nov-21,0.00003927,0.00003955,0.00003657,0.0000391,1902056544,21466193295
27-Nov-21,0.00003862,0.00004152,0.00003825,0.00003934,2068580738,21601931100
26-Nov-21,0.00004268,0.00004273,0.00003599,0.00003849,3770758761,21134490577
25-Nov-21,0.00003785,0.00004754,0.00003776,0.00003977,4151282645,21833797599
24-Nov-21,0.0000419,0.00004281,0.00003611,0.00004032,2027746049,22138559013
23-Nov-21,0.00004326,0.00004452,0.00004122,0.00004186,1893597811,22981176651
22-Nov-21,0.00004415,0.0000462,0.00004279,0.00004322,1806619697,23728860931
21-Nov-21,0.0000477,0.0000477,0.00004362,0.00004419,1636858723,24262477308
20-Nov-21,0.00004858,0.00004996,0.00004575,0.00004763,2406332845,26150836115
19-Nov-21,0.00004251,0.00005196,0.00004192,0.00004856,4244014798,26662780699
18-Nov-21,0.00004815,0.0000489,0.00004078,0.00004242,3495863723,23290865062
17-Nov-21,0.00004842,0.00004982,0.00004735,0.00004811,2389403757,26415442381
16-Nov-21,0.00005351,0.00005381,0.00004563,0.00004849,3935874227,26625049378
15-Nov-21,0.00005317,0.00005592,0.00005235,0.00005331,2588941477,29273338572
14-Nov-21,0.00005172,0.00005604,0.00005156,0.00005322,2504828825,29224920449
13-Nov-21,0.00005239,0.00005278,0.00005087,0.00005168,1678572265,28379901647
12-Nov-21,0.00005663,0.00005682,0.00005135,0.00005232,2888701214,28727647336
11-Nov-21,0.00005034,0.00005792,0.00004865,0.00005664,5753844727,31099397161
10-Nov-21,0.00005484,0.00005518,0.00004604,0.00005048,4318757158,27718901545
9-Nov-21,0.00005518,0.00005834,0.00005364,0.00005487,3142625649,30129935015
8-Nov-21,0.00005698,0.00005903,0.00005306,0.00005527,4496482335,30350374972
