Date,Open*,High,Low,Close**,Volume,Market Cap
18-Feb-22,0.000028170,0.000029890,0.000027920,0.000028150,1458694142,15455107417
17-Feb-22,0.000030920,0.000032320,0.000027900,0.000028150,2067544526,15453784566
16-Feb-22,0.000031250,0.000031440,0.000030100,0.000030930,1350071541,16980455091
15-Feb-22,0.000029590,0.000031680,0.000029590,0.000031240,1602354887,17154816279
14-Feb-22,0.000030230,0.000030750,0.000028790,0.000029580,1558119657,16242599694
13-Feb-22,0.000029080,0.000032040,0.000028540,0.000030270,2065365631,16622010390
12-Feb-22,0.000028680,0.000029780,0.000027740,0.000029090,1683120664,15973139523
11-Feb-22,0.000030840,0.000032230,0.000028100,0.000028670,2012806768,15742431641
10-Feb-22,0.000032860,0.000033600,0.000030690,0.000030840,2546459745,16930856525
9-Feb-22,0.000031040,0.000033870,0.000030590,0.000032840,2365650708,18030336670
8-Feb-22,0.000032580,0.000034900,0.000029530,0.000031070,3618590002,17061230337
7-Feb-22,0.000028450,0.000034930,0.000027270,0.000032550,4764331366,17870122155
6-Feb-22,0.000022520,0.000028410,0.000022370,0.000028410,2156462842,15596217121
5-Feb-22,0.000022190,0.000023780,0.000022090,0.000022510,842566055,12362147307
4-Feb-22,0.000020680,0.000022230,0.000020560,0.000022190,609855710,12184092079
3-Feb-22,0.000020620,0.000020790,0.000020210,0.000020690,421850042,11358234375
2-Feb-22,0.000021730,0.000021850,0.000020470,0.000020630,484518640,11326230298
1-Feb-22,0.000021430,0.000021970,0.000021180,0.000021740,519254046,11934872725
31-Jan-22,0.000021100,0.000021540,0.000020260,0.000021430,531285879,11764748944
30-Jan-22,0.000021630,0.000022130,0.000020930,0.000021090,488342024,11581538525
29-Jan-22,0.000021310,0.000022220,0.000021210,0.000021620,551033703,11869150548
28-Jan-22,0.000021270,0.000021390,0.000020410,0.000021310,538455794,11703251838
27-Jan-22,0.000021150,0.000021600,0.000020080,0.000021280,890469542,11683051726
26-Jan-22,0.000021060,0.000023380,0.000020580,0.000021170,1155008423,11623395387
25-Jan-22,0.000021200,0.000021570,0.000020280,0.000021070,1047337942,11567450308
24-Jan-22,0.000022450,0.000022860,0.000018840,0.000021200,1924476636,11641287546
23-Jan-22,0.000020520,0.000023540,0.000020520,0.000022450,1957464251,12325072655
22-Jan-22,0.000022240,0.000022440,0.000017440,0.000020510,2140529993,11262143262
21-Jan-22,0.000026450,0.000026770,0.000021960,0.000022230,1422249920,12204919395
20-Jan-22,0.000027340,0.000028710,0.000026430,0.000026440,380410746,14514579020
19-Jan-22,0.000028130,0.000028240,0.000027220,0.000027340,644592746,15012072817
18-Jan-22,0.000028820,0.000029450,0.000027540,0.000028130,817784966,15446970050
17-Jan-22,0.000030520,0.000030570,0.000028410,0.000028820,758868918,15822970157
16-Jan-22,0.000030880,0.000030940,0.000030190,0.000030520,613620998,16757400982
15-Jan-22,0.000030850,0.000031460,0.000030670,0.000030880,697319385,16956487945
14-Jan-22,0.000029650,0.000032470,0.000029420,0.000030850,1538750911,16938470839
13-Jan-22,0.000031700,0.000032550,0.000029310,0.000029640,1435576624,16273870573
12-Jan-22,0.000027700,0.000032400,0.000027650,0.000031720,1541810685,17416089292
11-Jan-22,0.000026780,0.000028180,0.000026450,0.000027700,856528185,15207333361
10-Jan-22,0.000028330,0.000028690,0.000025670,0.000026780,1044022667,14704911995
9-Jan-22,0.000027790,0.000029050,0.000027620,0.000028330,741130328,15553511774
8-Jan-22,0.000029010,0.000029870,0.000026830,0.000027790,1081101278,15257928180
7-Jan-22,0.000030750,0.000030820,0.000028730,0.000029010,1169467775,15931057953
6-Jan-22,0.000030440,0.000031650,0.000029370,0.000030760,1172523092,16887454459
5-Jan-22,0.000032470,0.000032940,0.000029030,0.000030460,1138566779,16722624279
4-Jan-22,0.000033080,0.000033460,0.000032470,0.000032490,717218977,17837039432
3-Jan-22,0.000034040,0.000034070,0.000032380,0.000033090,720676202,18168398066
2-Jan-22,0.000034130,0.000034410,0.000033550,0.000034040,574109134,18692252748
1-Jan-22,0.000033420,0.000034150,0.000033410,0.000034140,608789558,18742539593
31-Dec-21,0.000033790,0.000034540,0.000032880,0.000033410,934738093,18345763036
30-Dec-21,0.000033670,0.000034360,0.000032970,0.000033780,989363049,18549279007
29-Dec-21,0.000034950,0.000036230,0.000033200,0.000033630,1210252540,18462658538
28-Dec-21,0.000039060,0.000039060,0.000034270,0.000034940,1817436004,19186725256
