Date,Open*,High,Low,Close**,Volume,Market Cap
27-Jul-21,0.6242,0.6521,0.6129,0.6446,2800102572,29853187867
26-Jul-21,0.6069,0.6779,0.6053,0.6256,3879282541,28944383705
25-Jul-21,0.6092,0.6118,0.5914,0.6064,1707767305,28053282512
24-Jul-21,0.609,0.6207,0.601,0.6098,1967190260,28213825525
23-Jul-21,0.5925,0.6095,0.5767,0.6092,2206128472,28185910678
22-Jul-21,0.5716,0.6025,0.5617,0.5922,2520533539,27398591367
21-Jul-21,0.5291,0.5833,0.5203,0.57,2610318312,26371148756
20-Jul-21,0.5576,0.5684,0.5179,0.5293,2026435206,24489903049
19-Jul-21,0.5872,0.5894,0.5552,0.5576,1706406670,25795497465
18-Jul-21,0.5826,0.6012,0.5734,0.5879,1567538722,27171802325
17-Jul-21,0.5895,0.5977,0.5732,0.5824,1796242080,26917870005
16-Jul-21,0.5975,0.6168,0.5888,0.5908,1902793058,27303612344
15-Jul-21,0.62,0.6265,0.5891,0.5969,2027622754,27588649222
14-Jul-21,0.6195,0.6247,0.5874,0.6203,1945120121,28669334327
13-Jul-21,0.6294,0.6402,0.6107,0.6195,1860938764,28632301527
12-Jul-21,0.6363,0.6572,0.6185,0.6302,1908473825,29096477844
11-Jul-21,0.6247,0.6431,0.6176,0.6359,1495491616,29362251755
10-Jul-21,0.6372,0.6482,0.6147,0.6255,1788373889,28878759908
9-Jul-21,0.6217,0.6445,0.5937,0.6368,2380083031,29402391754
8-Jul-21,0.6527,0.6543,0.613,0.6231,2348704558,28767723727
7-Jul-21,0.6653,0.6733,0.651,0.6516,2077976604,30084411207
6-Jul-21,0.6531,0.6799,0.6527,0.6654,1938959239,30722840711
5-Jul-21,0.6957,0.6957,0.6485,0.6543,2076373188,30193951998
4-Jul-21,0.6732,0.7078,0.6658,0.6949,1885241527,32069596319
3-Jul-21,0.6556,0.6837,0.6447,0.6729,1872819597,31051722073
2-Jul-21,0.6599,0.6673,0.6347,0.6568,2061607208,30307589485
1-Jul-21,0.7048,0.7048,0.6468,0.6612,2553971177,30511435260
30-Jun-21,0.7057,0.7137,0.6495,0.7064,3097076849,32597010801
29-Jun-21,0.6439,0.7277,0.6424,0.7017,3325816845,32382442285
28-Jun-21,0.6483,0.6544,0.6246,0.6437,2323398761,29769741286
27-Jun-21,0.617,0.6518,0.5976,0.6469,2329301222,29916626946
26-Jun-21,0.6116,0.6317,0.5824,0.6154,2458620798,28460517498
25-Jun-21,0.6729,0.6885,0.6034,0.6133,3120943105,28362814442
24-Jun-21,0.6386,0.691,0.6174,0.672,2781916002,31076307998
23-Jun-21,0.5469,0.6605,0.5237,0.6265,4239151745,28973825088
22-Jun-21,0.6072,0.6489,0.5127,0.5451,4784173339,25206364296
21-Jun-21,0.7748,0.7798,0.6052,0.6104,4048720475,28203450403
20-Jun-21,0.7604,0.7843,0.6994,0.7764,3068578656,35873098744
19-Jun-21,0.7983,0.8069,0.7587,0.7617,2208439278,35193703528
18-Jun-21,0.8423,0.8449,0.775,0.7976,2509639518,36855962940
17-Jun-21,0.8317,0.8614,0.8259,0.8414,2684672890,38879300577
16-Jun-21,0.8669,0.8734,0.8276,0.8319,2916163481,38438955214
15-Jun-21,0.8871,0.9023,0.8603,0.8898,3585820721,41113903952
14-Jun-21,0.883,0.9261,0.8638,0.8929,3005221040,41242521557
13-Jun-21,0.8333,0.8881,0.8193,0.8832,3059837086,40792805237
12-Jun-21,0.8479,0.8479,0.8077,0.8327,2731548390,38461290204
11-Jun-21,0.8692,0.8792,0.8359,0.8485,2502880892,39189555813
10-Jun-21,0.9213,0.9278,0.8538,0.8692,3157272780,40147146244
9-Jun-21,0.8741,0.92,0.8323,0.92,3990884688,42495962615
8-Jun-21,0.8628,0.8855,0.7886,0.8758,4491339501,40452252991
7-Jun-21,0.9467,0.9743,0.849,0.8612,3466113432,39743170142
6-Jun-21,0.9235,0.9495,0.9188,0.9453,2308242807,43625920335
5-Jun-21,0.97,0.9979,0.8975,0.9233,3257149049,42610574444
4-Jun-21,1.05,1.05,0.9202,0.9702,4638523697,44775529764
3-Jun-21,1.03,1.08,1.01,1.05,3661357809,48242632209
2-Jun-21,1.01,1.05,0.9814,1.02,3598008182,47277113120
1-Jun-21,1.04,1.1,0.9793,1.01,5606414479,46658714117
31-May-21,0.9064,1.05,0.8826,1.05,6277821474,48293159732
30-May-21,0.832,0.9301,0.7998,0.9066,4077064725,41834196844
29-May-21,0.8995,0.9398,0.7951,0.8318,5156278121,38381695413
28-May-21,0.974,0.9835,0.8476,0.9001,6082828979,41536092428
27-May-21,1.03,1.04,0.9356,0.9702,5204084865,44770121605
26-May-21,0.9758,1.07,0.9501,1.03,6376977398,47699814352
25-May-21,0.994,1.06,0.8838,0.9762,8637179369,45044780046
24-May-21,0.7932,0.9986,0.7586,0.9928,8239461926,45812985214
23-May-21,0.9065,0.9673,0.6523,0.797,10816054413,36770599361
22-May-21,1.01,1.02,0.8264,0.9063,8750076614,41813285048
21-May-21,1.18,1.22,0.8695,1.01,10998911191,46457226450
20-May-21,1.06,1.27,0.9118,1.19,13626658452,54695173849
19-May-21,1.59,1.64,0.8753,1.07,20523476458,37576904035
18-May-21,1.49,1.7,1.48,1.59,14847139298,55848005959
17-May-21,1.45,1.56,1.33,1.5,13573485606,52532601631
16-May-21,1.49,1.61,1.35,1.45,12405363634,50998556787
15-May-21,1.4,1.58,1.32,1.49,13321419261,52166765091
14-May-21,1.36,1.44,1.32,1.4,7570332417,49254085094
13-May-21,1.27,1.39,1.21,1.36,12358993946,47709058585
12-May-21,1.48,1.54,1.25,1.25,9272699846,43810403721
11-May-21,1.39,1.49,1.36,1.48,7973181908,51878958424
10-May-21,1.53,1.63,1.25,1.39,11181774844,48765667888
9-May-21,1.56,1.59,1.44,1.54,8243079607,53901564262
8-May-21,1.58,1.63,1.54,1.56,6349608020,54860213883
7-May-21,1.6,1.69,1.51,1.58,10400571927,55532777769
6-May-21,1.62,1.76,1.55,1.6,16099528279,72672809671
5-May-21,1.39,1.62,1.37,1.61,13318453320,73305328518
4-May-21,1.56,1.56,1.34,1.39,12855752789,63219482673
3-May-21,1.56,1.62,1.53,1.56,7612512785,70648428004
2-May-21,1.65,1.66,1.53,1.56,6933641361,70950198082
1-May-21,1.6,1.67,1.53,1.65,8206771323,74963184004
30-Apr-21,1.4,1.64,1.38,1.59,14160854005,72268392381
29-Apr-21,1.36,1.42,1.33,1.4,7633164142,63536572211
28-Apr-21,1.4,1.45,1.29,1.36,9272726011,61685957513
27-Apr-21,1.37,1.46,1.33,1.4,13584693517,63608983019
26-Apr-21,1.04,1.37,1.02,1.37,15417459290,62135663610
25-Apr-21,1.05,1.15,0.9529,1.03,8573604939,46868572793
24-Apr-21,1.17,1.17,1.02,1.05,8586287312,47615469344
23-Apr-21,1.16,1.19,0.9011,1.17,20235915090,53107262635
22-Apr-21,1.29,1.41,1.12,1.16,14899537552,52654229111
21-Apr-21,1.39,1.46,1.28,1.3,12545052977,58866221974
20-Apr-21,1.31,1.45,1.19,1.38,15562116615,62807347013
19-Apr-21,1.41,1.53,1.26,1.32,17637508685,59708309820
18-Apr-21,1.56,1.58,1.17,1.41,22933939682,63837977820
17-Apr-21,1.55,1.74,1.54,1.56,14507135285,70832766981
16-Apr-21,1.76,1.81,1.45,1.56,20594074869,70717988351
15-Apr-21,1.84,1.88,1.66,1.77,15403982671,80186544122
14-Apr-21,1.79,1.96,1.58,1.84,29025829007,83508712026
13-Apr-21,1.47,1.89,1.42,1.79,31123574741,81454889101
12-Apr-21,1.35,1.47,1.32,1.47,13216559312,66641080474
11-Apr-21,1.37,1.49,1.31,1.36,21224874412,61773544985
10-Apr-21,1.02,1.39,1.01,1.37,25547794935,62404026788
9-Apr-21,1.05,1.08,0.9866,1.02,10235269531,46350091394
8-Apr-21,0.9191,1.07,0.9056,1.05,12888349509,47799382930
7-Apr-21,1.1,1.1,0.8694,0.9176,21942171678,41661654118
6-Apr-21,0.9169,1.12,0.8244,1.1,36955175105,49774875598
5-Apr-21,0.6467,0.9369,0.634,0.9205,26415199263,41793184885
4-Apr-21,0.5909,0.647,0.583,0.6467,4613898769,29364108461
3-Apr-21,0.6168,0.6534,0.5877,0.5909,6757992981,26829923528
2-Apr-21,0.5794,0.6174,0.5752,0.6166,5404854336,27994707394
1-Apr-21,0.574,0.5958,0.559,0.5793,4725008531,26302184999
31-Mar-21,0.5668,0.5792,0.5447,0.5739,4849764990,26055985343
30-Mar-21,0.5677,0.5859,0.5631,0.5669,3831603058,25737663165
29-Mar-21,0.5506,0.5707,0.5482,0.5679,3549650231,25783622951
28-Mar-21,0.5504,0.5622,0.5455,0.5508,2795107715,25006533342
27-Mar-21,0.5672,0.5759,0.5398,0.5504,3684247475,24992351034
26-Mar-21,0.5174,0.575,0.5165,0.5671,5807865028,25746588636
25-Mar-21,0.4882,0.5274,0.4711,0.5175,6061921454,23496509077
24-Mar-21,0.5563,0.5647,0.4693,0.4888,5446433135,22195159228
23-Mar-21,0.5501,0.5993,0.544,0.5566,7610195005,25271657446
22-Mar-21,0.5198,0.6026,0.5055,0.5499,9732075816,24969563563
21-Mar-21,0.5274,0.5464,0.4999,0.5198,5539749484,23602621699
20-Mar-21,0.4711,0.5529,0.4702,0.527,6757879312,23927507591
19-Mar-21,0.4728,0.4784,0.4634,0.4712,2626051305,21393057091
18-Mar-21,0.4724,0.4908,0.4558,0.4729,3265976425,21472444568
17-Mar-21,0.4628,0.4833,0.4571,0.4724,4341765347,21449637130
16-Mar-21,0.4375,0.515,0.4301,0.4626,7382009786,21003902721
15-Mar-21,0.4421,0.4483,0.4265,0.4376,3116009271,19866760408
14-Mar-21,0.4596,0.4621,0.4421,0.4421,2509435800,20073643665
13-Mar-21,0.4411,0.4648,0.4355,0.4599,3212270555,20882422750
12-Mar-21,0.453,0.4637,0.433,0.4411,3326213717,20029110602
11-Mar-21,0.463,0.4643,0.443,0.453,3186670815,20566192323
10-Mar-21,0.4859,0.4876,0.4588,0.4632,3271277631,21029601065
9-Mar-21,0.4737,0.486,0.4724,0.486,3020728025,22065800899
8-Mar-21,0.4669,0.486,0.4573,0.4736,3587390975,21503227135
7-Mar-21,0.4651,0.4693,0.4599,0.4669,2364586464,21197655055
6-Mar-21,0.4579,0.4707,0.4525,0.4651,2758849692,21117695564
5-Mar-21,0.4858,0.4858,0.4499,0.4581,4288262516,20800453451
4-Mar-21,0.4501,0.4931,0.438,0.4866,6027421637,22093842734
3-Mar-21,0.4369,0.4667,0.4335,0.4503,3304301858,20444486466
2-Mar-21,0.4465,0.4548,0.4248,0.4368,3388591213,19834171592
1-Mar-21,0.4151,0.4513,0.4136,0.4472,3547533777,20306685603
28-Feb-21,0.4378,0.4394,0.3977,0.415,4325860134,18840545903
27-Feb-21,0.4279,0.4576,0.4279,0.4378,4756622833,19878291691
26-Feb-21,0.4349,0.4504,0.4156,0.4279,6476253874,19428392307
25-Feb-21,0.4718,0.4825,0.4291,0.4345,5952353924,19729119199
24-Feb-21,0.4742,0.4994,0.4548,0.4718,8015468859,21423051553
23-Feb-21,0.571,0.571,0.3793,0.4736,14359021786,21501649334
22-Feb-21,0.5483,0.6399,0.5201,0.5717,18769236632,25959351669
21-Feb-21,0.5169,0.5584,0.5085,0.5486,6569716153,24906840534
20-Feb-21,0.5669,0.5824,0.4824,0.5175,7892199926,23497139197
19-Feb-21,0.5326,0.5791,0.5207,0.567,6896487164,25744927541
