Date,Open*,High,Low,Close**,Volume,Market Cap
3-Dec-21,6.311E-08,6.471E-08,5.843E-08,6.117E-08,16126941,0
2-Dec-21,6.365E-08,6.986E-08,0.000000058,6.313E-08,25652334,0
1-Dec-21,6.959E-08,7.003E-08,6.227E-08,6.362E-08,21286675,0
30-Nov-21,6.994E-08,7.533E-08,6.104E-08,6.959E-08,41782312,0
29-Nov-21,6.007E-08,7.359E-08,5.943E-08,6.995E-08,42375693,0
28-Nov-21,5.821E-08,6.271E-08,5.524E-08,6.004E-08,14945194,0
27-Nov-21,5.365E-08,6.086E-08,5.341E-08,5.821E-08,17943971,0
26-Nov-21,6.064E-08,6.085E-08,5.117E-08,5.375E-08,18013041,0
25-Nov-21,5.896E-08,6.332E-08,5.612E-08,5.94E-08,32469596,0
24-Nov-21,6.345E-08,6.71E-08,5.598E-08,5.943E-08,86286558,0
23-Nov-21,4.503E-08,7.509E-08,4.351E-08,6.352E-08,86980902,0
22-Nov-21,5.085E-08,5.085E-08,3.885E-08,4.526E-08,74076960,0
21-Nov-21,6.189E-08,6.222E-08,4.75E-08,5.087E-08,58850356,0
20-Nov-21,6.593E-08,6.841E-08,5.709E-08,6.19E-08,31826927,0
19-Nov-21,6.615E-08,7.075E-08,6.357E-08,6.597E-08,39060909,0
18-Nov-21,7.805E-08,7.994E-08,3.129E-08,6.609E-08,212910810,0
17-Nov-21,8.802E-08,1.021E-07,7.621E-08,7.803E-08,40999722,0
16-Nov-21,7.933E-08,2.777E-07,7.37E-08,8.803E-08,63606436,0
15-Nov-21,1.004E-07,1.023E-07,7.313E-08,7.927E-08,123061026,0
14-Nov-21,1.488E-07,1.519E-07,7.132E-08,1.005E-07,252598426,0
13-Nov-21,1.399E-07,0.000000173,1.151E-07,1.485E-07,251725105,0
12-Nov-21,0.000000101,1.457E-07,9.958E-08,1.398E-07,179709794,0
11-Nov-21,8.149E-08,0.000000102,7.783E-08,0.000000101,66719988,0
10-Nov-21,7.471E-08,8.728E-08,7.326E-08,8.146E-08,35325648,0
9-Nov-21,8.346E-08,8.592E-08,7.244E-08,7.472E-08,39221933,0
8-Nov-21,8.744E-08,0.000000089,8.336E-08,8.339E-08,42708909,0
7-Nov-21,9.402E-08,9.503E-08,7.598E-08,8.751E-08,94842707,0
6-Nov-21,9.36E-08,9.58E-08,8.959E-08,9.397E-08,62738126,0
5-Nov-21,9.03E-08,9.429E-08,8.617E-08,9.362E-08,74622221,0
4-Nov-21,9.286E-08,9.63E-08,8.138E-08,9.037E-08,80168634,0
3-Nov-21,9.941E-08,0.000000102,9.114E-08,9.292E-08,107250485,0
2-Nov-21,8.757E-08,1.003E-07,7.834E-08,9.934E-08,112799330,0
1-Nov-21,7.509E-08,8.801E-08,7.332E-08,8.763E-08,74925464,0
31-Oct-21,7.152E-08,7.634E-08,7.028E-08,7.508E-08,54332296,0
30-Oct-21,7.446E-08,7.59E-08,6.428E-08,7.138E-08,62975124,0
29-Oct-21,7.648E-08,8.151E-08,6.759E-08,7.442E-08,76077192,0
28-Oct-21,6.193E-08,7.793E-08,5.947E-08,7.639E-08,85541429,0
27-Oct-21,6.404E-08,7.425E-08,5.104E-08,6.187E-08,73488881,0
26-Oct-21,7.09E-08,8.548E-08,6.311E-08,6.406E-08,118913741,0
25-Oct-21,4.979E-08,7.253E-08,4.815E-08,7.08E-08,68990034,0
24-Oct-21,5.636E-08,5.753E-08,4.397E-08,4.985E-08,55375912,0
23-Oct-21,5.022E-08,6.156E-08,4.938E-08,5.632E-08,78541068,0
22-Oct-21,3.253E-08,5.17E-08,3.009E-08,5.019E-08,55862825,0
21-Oct-21,3.177E-08,3.332E-08,2.966E-08,3.255E-08,25585622,0
20-Oct-21,2.307E-08,3.199E-08,2.192E-08,3.182E-08,39066653,0
19-Oct-21,2.029E-08,2.314E-08,1.948E-08,2.314E-08,16058696,0
18-Oct-21,2.17E-08,2.22E-08,1.992E-08,2.029E-08,15835869,0
17-Oct-21,1.932E-08,2.244E-08,1.921E-08,2.169E-08,18550023,0
16-Oct-21,1.476E-08,1.961E-08,1.476E-08,1.932E-08,18873205,0
15-Oct-21,1.424E-08,1.474E-08,1.296E-08,1.474E-08,9982859,0
14-Oct-21,1.319E-08,1.465E-08,1.306E-08,1.425E-08,10189040,0
13-Oct-21,1.331E-08,1.409E-08,1.242E-08,1.318E-08,10657260,0
12-Oct-21,1.416E-08,1.45E-08,1.253E-08,1.33E-08,9078236,0
11-Oct-21,1.396E-08,1.428E-08,1.308E-08,1.416E-08,8975985,0
10-Oct-21,1.342E-08,1.461E-08,1.337E-08,1.397E-08,7364291,0
9-Oct-21,1.27E-08,1.397E-08,1.238E-08,1.343E-08,8191740,0
8-Oct-21,1.335E-08,1.519E-08,1.149E-08,1.271E-08,11711255,0
7-Oct-21,8.992E-09,1.471E-08,8.891E-09,1.336E-08,13460006,0
6-Oct-21,9.861E-09,1.006E-08,7.721E-09,8.988E-09,10240225,0
5-Oct-21,1.057E-08,1.172E-08,7.977E-09,9.874E-09,12207673,0
4-Oct-21,1.145E-08,1.169E-08,9.512E-09,1.057E-08,9409927,0
3-Oct-21,1.197E-08,1.226E-08,1.132E-08,1.145E-08,7717807,0
2-Oct-21,1.246E-08,1.366E-08,1.193E-08,1.198E-08,8079037,0
1-Oct-21,0.000000012,1.378E-08,1.072E-08,1.246E-08,11754563,0
30-Sep-21,1.374E-08,1.439E-08,9.935E-09,0.000000012,16764968,0
29-Sep-21,1.392E-08,1.517E-08,1.327E-08,1.375E-08,11413587,0
28-Sep-21,1.577E-08,1.593E-08,1.331E-08,1.393E-08,18130056,0
27-Sep-21,9.803E-09,1.611E-08,9.658E-09,1.577E-08,31063065,0
26-Sep-21,8.885E-09,9.821E-09,8.161E-09,9.806E-09,10992638,0
25-Sep-21,7.144E-09,8.949E-09,7.133E-09,8.886E-09,7692270,0
24-Sep-21,7.18E-09,7.666E-09,6.445E-09,7.142E-09,5624551,0
23-Sep-21,7.953E-09,8.3E-09,6.089E-09,7.179E-09,10656951,0
22-Sep-21,8.363E-09,8.515E-09,6.169E-09,7.959E-09,12612807,0
21-Sep-21,8.628E-09,9.339E-09,7.951E-09,8.363E-09,10148297,0
20-Sep-21,8.616E-09,9.789E-09,6.572E-09,8.635E-09,17581126,0
19-Sep-21,6.94E-09,9.521E-09,6.482E-09,8.615E-09,18015833,0
18-Sep-21,5.896E-09,1.555E-08,5.68E-09,6.937E-09,12673712,0
17-Sep-21,4.919E-09,6.065E-09,4.698E-09,5.893E-09,6728330,0
16-Sep-21,4.935E-09,5.899E-09,4.257E-09,4.922E-09,12834331,0
15-Sep-21,3.712E-09,5.136E-09,3.207E-09,4.934E-09,8165056,0
14-Sep-21,2.949E-09,3.713E-09,2.941E-09,3.711E-09,4867346,0
13-Sep-21,3.003E-09,3.028E-09,2.769E-09,2.949E-09,2235998,0
12-Sep-21,2.572E-09,3.102E-09,2.572E-09,3.003E-09,3382104,0
11-Sep-21,2.522E-09,2.618E-09,2.337E-09,2.573E-09,3062883,0
10-Sep-21,2.542E-09,2.682E-09,2.424E-09,2.522E-09,2785725,0
9-Sep-21,2.648E-09,2.719E-09,2.452E-09,2.542E-09,3319735,0
8-Sep-21,2.412E-09,2.818E-09,2.279E-09,2.647E-09,4737178,0
7-Sep-21,2.248E-09,4.645E-09,1.49E-09,2.41E-09,6360223,0
6-Sep-21,1.615E-09,2.334E-09,1.599E-09,2.248E-09,3960084,0
5-Sep-21,1.464E-09,1.619E-09,1.449E-09,1.615E-09,2067781,0
4-Sep-21,1.559E-09,1.687E-09,1.354E-09,1.464E-09,2335832,0
3-Sep-21,1.265E-09,1.992E-09,1.258E-09,1.559E-09,3125252,0
2-Sep-21,1.149E-09,1.35E-09,1.137E-09,1.265E-09,1757104,0
1-Sep-21,8.06E-10,1.469E-09,7.52E-10,1.14E-09,2756473,0
31-Aug-21,7.85E-10,8.51E-10,6.67E-10,8.06E-10,942328,0
30-Aug-21,8.26E-10,8.71E-10,7.27E-10,7.86E-10,964149,0
29-Aug-21,8.35E-10,8.76E-10,8E-10,8.27E-10,954991,0
28-Aug-21,8.36E-10,9E-10,8.02E-10,8.35E-10,931085,0
27-Aug-21,8.74E-10,8.84E-10,7.98E-10,8.35E-10,1116642,0
26-Aug-21,8.38E-10,8.84E-10,7.7E-10,8.73E-10,1441565,0
25-Aug-21,8.75E-10,9.19E-10,8.01E-10,8.33E-10,1351916,0
24-Aug-21,8.44E-10,8.96E-10,7.59E-10,8.78E-10,1418398,0
23-Aug-21,9.54E-10,1.03E-09,7.12E-10,8.44E-10,2668351,0
22-Aug-21,1.133E-09,1.143E-09,9.31E-10,9.54E-10,1345525,0
21-Aug-21,1.107E-09,1.187E-09,1.078E-09,1.133E-09,1219084,0
20-Aug-21,1.219E-09,1.276E-09,1.067E-09,1.106E-09,1628410,0
19-Aug-21,1.252E-09,1.418E-09,1.118E-09,1.217E-09,1916307,0
18-Aug-21,1.019E-09,1.355E-09,1.018E-09,1.252E-09,2364040,0
17-Aug-21,8.76E-10,1.125E-09,8.25E-10,1.019E-09,1697545,0
16-Aug-21,7.93E-10,1.05E-09,7.18E-10,8.76E-10,1804223,0
15-Aug-21,8.87E-10,8.97E-10,4.94E-10,7.92E-10,3603472,0
14-Aug-21,1.008E-09,1.045E-09,8.2E-10,8.87E-10,2194789,0
13-Aug-21,1.089E-09,1.301E-09,9.55E-10,1.009E-09,1986869,0
12-Aug-21,9.32E-10,1.105E-09,9E-10,1.09E-09,1711101,0
11-Aug-21,1.12E-09,1.211E-09,8.01E-10,9.31E-10,3787728,0
10-Aug-21,1.304E-09,1.332E-09,1.098E-09,1.12E-09,2348565,0
9-Aug-21,1.542E-09,1.764E-09,1.229E-09,1.304E-09,3233303,0
8-Aug-21,1.003E-09,1.563E-09,8.65E-10,1.542E-09,2715709,0
7-Aug-21,1.338E-09,1.504E-09,8.74E-10,1.004E-09,3710000,0
6-Aug-21,1.328E-09,1.635E-09,1.211E-09,1.338E-09,3150525,0
5-Aug-21,1.762E-09,1.882E-09,1.224E-09,1.328E-09,3420518,0
4-Aug-21,1.722E-09,2.054E-09,1.443E-09,1.763E-09,4517895,0
3-Aug-21,1.436E-09,1.797E-09,1.292E-09,1.722E-09,4228456,0
2-Aug-21,1.548E-09,2.035E-09,1.162E-09,1.435E-09,5905680,0
1-Aug-21,2.636E-09,3.011E-09,1.304E-09,1.548E-09,7915403,0
31-Jul-21,3.304E-09,3.679E-09,1.42E-09,2.638E-09,13439504,0
30-Jul-21,2.491E-09,3.733E-09,2.088E-09,3.301E-09,15819501,0
29-Jul-21,1.242E-09,2.675E-09,1.027E-09,2.492E-09,12798998,0
28-Jul-21,9.38E-10,1.257E-09,7.81E-10,1.238E-09,2554305,0
27-Jul-21,8.06E-10,1.052E-09,7E-10,9.37E-10,3027467,0
26-Jul-21,1.202E-09,1.499E-09,6.13E-10,8.07E-10,7277196,0
25-Jul-21,6.32E-10,1.325E-09,6.23E-10,1.203E-09,7086695,0
24-Jul-21,4.66E-10,6.83E-10,4.33E-10,6.32E-10,3011045,0
23-Jul-21,2.23E-10,6.7E-10,1.83E-10,4.66E-10,5094238,0
22-Jul-21,1.59E-10,2.23E-10,1.39E-10,2.22E-10,613744,0
21-Jul-21,1.07E-10,1.6E-10,9E-11,1.59E-10,676701,0
20-Jul-21,9.1E-11,1.08E-10,6.9E-11,1.07E-10,205065,0
19-Jul-21,7.6E-11,9.2E-11,7.3E-11,9.1E-11,111120,0
18-Jul-21,7.6E-11,7.9E-11,7.6E-11,7.6E-11,69483,0
17-Jul-21,9.4E-11,9.5E-11,5.6E-11,7.6E-11,281074,0
16-Jul-21,1.34E-10,1.35E-10,7.8E-11,9.4E-11,241117,0
15-Jul-21,1.4E-10,1.8E-10,9.5E-11,1.34E-10,516162,0
14-Jul-21,7.8E-11,1.4E-10,7.5E-11,1.4E-10,300493,0
13-Jul-21,6.1E-11,9.7E-11,5.8E-11,7.8E-11,221826,0
12-Jul-21,6.5E-11,6.5E-11,6.1E-11,6.1E-11,117571,0
11-Jul-21,6.4E-11,6.6E-11,4.3E-11,6.5E-11,176418,0
10-Jul-21,4.3E-11,8.4E-11,4.2E-11,6.4E-11,365152,0
9-Jul-21,2.1E-11,6.5E-11,2.1E-11,4.3E-11,493088,0
8-Jul-21,2.3E-11,2.3E-11,2.1E-11,2.1E-11,48984,0
7-Jul-21,4.6E-11,4.7E-11,2.3E-11,2.3E-11,95272,0
6-Jul-21,4.4E-11,4.7E-11,2.3E-11,4.6E-11,114732,0
5-Jul-21,4.6E-11,4.6E-11,2.2E-11,4.4E-11,69713,0
4-Jul-21,2.2E-11,4.8E-11,2.2E-11,4.6E-11,118738,0
3-Jul-21,2.1E-11,4.4E-11,2.1E-11,2.2E-11,78140,0
2-Jul-21,4.2E-11,4.3E-11,2E-11,2.1E-11,110502,0
1-Jul-21,4.5E-11,4.5E-11,2.1E-11,4.2E-11,132492,0
30-Jun-21,4.3E-11,4.5E-11,4.2E-11,4.5E-11,171845,0
29-Jun-21,4.2E-11,4.5E-11,2.2E-11,4.3E-11,126023,0
28-Jun-21,3.9E-11,6E-11,3.9E-11,4.2E-11,101067,0
27-Jun-21,3.6E-11,5.9E-11,3.6E-11,3.9E-11,128287,0
26-Jun-21,3.6E-11,3.7E-11,1.8E-11,3.6E-11,66953,0
25-Jun-21,4E-11,4E-11,3.6E-11,3.6E-11,115402,0
24-Jun-21,5.9E-11,6.1E-11,4E-11,4E-11,80311,0
23-Jun-21,3.7E-11,6.1E-11,3.7E-11,5.9E-11,123936,0
22-Jun-21,5.7E-11,6E-11,1.8E-11,3.7E-11,185659,0
21-Jun-21,9E-11,9E-11,5.6E-11,5.7E-11,519901,0
20-Jun-21,6.5E-11,1.04E-10,6.5E-11,9E-11,287003,0
19-Jun-21,6.7E-11,1.14E-10,6.5E-11,6.5E-11,850651,0
18-Jun-21,4.7E-11,7E-11,4.5E-11,6.7E-11,427414,0
